,state,vmt_arterial_rural,date,vmt_arterial_urban,vmt_all
9864,Kansas,979,2018-06-01 00:00:00,1024,2915
9865,Michigan,1710,2018-06-01 00:00:00,4288,8035
9866,Minnesota,1525,2018-06-01 00:00:00,2446,5436
9867,Missouri,1695,2018-06-01 00:00:00,2682,6393
9868,Nebraska,796,2018-06-01 00:00:00,614,1878
9869,North Dakota,439,2018-06-01 00:00:00,179,903
9870,Ohio,1719,2018-06-01 00:00:00,5007,10322
9871,South Dakota,511,2018-06-01 00:00:00,209,937
9872,Wisconsin,1745,2018-06-01 00:00:00,2353,6038
9873,Alabama,1568,2018-06-01 00:00:00,2330,6240
9874,Arkansas,1057,2018-06-01 00:00:00,1228,3259
9875,Kentucky,1677,2018-06-01 00:00:00,1531,4443
9876,Louisiana,1137,2018-06-01 00:00:00,2234,4383
9877,Mississippi,1155,2018-06-01 00:00:00,1097,3719
9878,Oklahoma,1211,2018-06-01 00:00:00,1640,4254
9879,Tennessee,1585,2018-06-01 00:00:00,3659,7105
9880,Texas,4768,2018-06-01 00:00:00,13229,23616
9881,Alaska,147,2018-06-01 00:00:00,207,498
9882,Arizona,1031,2018-06-01 00:00:00,3564,6027
9883,California,3348,2018-06-01 00:00:00,22180,30901
9884,Colorado,1055,2018-06-01 00:00:00,2428,4408
9885,Hawaii,83,2018-06-01 00:00:00,465,891
9886,Idaho,602,2018-06-01 00:00:00,510,1637
9887,Montana,665,2018-06-01 00:00:00,253,1310
9888,Nevada,417,2018-06-01 00:00:00,1114,2261
9889,New Mexico,827,2018-06-01 00:00:00,695,2310
9890,Oregon,971,2018-06-01 00:00:00,1487,3371
9891,Utah,583,2018-06-01 00:00:00,1396,2798
9892,Washington,1090,2018-06-01 00:00:00,3322,5729
9893,Wyoming,447,2018-06-01 00:00:00,144,844
9894,Connecticut,162,2018-07-01 00:00:00,2101,2900
9895,Maine,549,2018-07-01 00:00:00,308,1413
9896,Massachusetts,236,2018-07-01 00:00:00,4267,5733
9897,New Hampshire,345,2018-07-01 00:00:00,573,1269
9898,New Jersey,274,2018-07-01 00:00:00,4636,6490
9899,New York,1476,2018-07-01 00:00:00,6667,11083
9900,Pennsylvania,2233,2018-07-01 00:00:00,4769,9639
9901,Rhode Island,63,2018-07-01 00:00:00,618,816
9902,Vermont,318,2018-07-01 00:00:00,140,747
9903,Delaware,261,2018-07-01 00:00:00,438,1005
9904,District of Columbia,0,2018-07-01 00:00:00,176,246
9905,Florida,2097,2018-07-01 00:00:00,10402,18623
9906,Georgia,1855,2018-07-01 00:00:00,5187,10588
9907,Maryland,627,2018-07-01 00:00:00,3875,5985
9908,North Carolina,1910,2018-07-01 00:00:00,5004,10427
9909,South Carolina,1636,2018-07-01 00:00:00,2000,4912
9910,Virginia,2037,2018-07-01 00:00:00,4097,7676
9911,West Virginia,579,2018-07-01 00:00:00,726,1795
9912,Illinois,1754,2018-07-01 00:00:00,4893,9212
9913,Indiana,1841,2018-07-01 00:00:00,2952,8394
9914,Iowa,1353,2018-07-01 00:00:00,979,3126
9915,Kansas,963,2018-07-01 00:00:00,1043,2937
9916,Michigan,1927,2018-07-01 00:00:00,4665,8681
9917,Minnesota,1542,2018-07-01 00:00:00,2421,5327
9918,Missouri,2022,2018-07-01 00:00:00,2749,6837
9919,Nebraska,857,2018-07-01 00:00:00,627,1974
9920,North Dakota,485,2018-07-01 00:00:00,188,974
9921,Ohio,1830,2018-07-01 00:00:00,5257,10934
9922,South Dakota,507,2018-07-01 00:00:00,202,980
9923,Wisconsin,1871,2018-07-01 00:00:00,2524,6297
9924,Alabama,1582,2018-07-01 00:00:00,2229,6105
9925,Arkansas,1117,2018-07-01 00:00:00,1320,3284
9926,Kentucky,1414,2018-07-01 00:00:00,1388,3875
9927,Louisiana,1264,2018-07-01 00:00:00,2406,4744
9928,Mississippi,1219,2018-07-01 00:00:00,1096,3787
9929,Oklahoma,1279,2018-07-01 00:00:00,1807,4538
9930,Tennessee,1737,2018-07-01 00:00:00,3625,7359
9931,Texas,4885,2018-07-01 00:00:00,13735,24071
9932,Alaska,157,2018-07-01 00:00:00,212,516
9933,Arizona,984,2018-07-01 00:00:00,3142,5409
9934,California,3664,2018-07-01 00:00:00,21193,30228
9935,Colorado,1081,2018-07-01 00:00:00,2445,4479
9936,Hawaii,103,2018-07-01 00:00:00,480,980
9937,Idaho,665,2018-07-01 00:00:00,528,1758
9938,Montana,742,2018-07-01 00:00:00,318,1552
9939,Nevada,458,2018-07-01 00:00:00,1224,2463
9940,New Mexico,900,2018-07-01 00:00:00,775,2605
9941,Oregon,1037,2018-07-01 00:00:00,1560,3601
9942,Utah,637,2018-07-01 00:00:00,1491,2960
9943,Washington,1075,2018-07-01 00:00:00,3327,5841
9944,Wyoming,501,2018-07-01 00:00:00,159,968
9945,Connecticut,151,2018-08-01 00:00:00,2030,2806
9946,Maine,529,2018-08-01 00:00:00,283,1355
9947,Massachusetts,204,2018-08-01 00:00:00,4233,5568
9948,New Hampshire,351,2018-08-01 00:00:00,594,1294
9949,New Jersey,281,2018-08-01 00:00:00,4742,6606
9950,New York,1576,2018-08-01 00:00:00,6884,11737
9951,Pennsylvania,2205,2018-08-01 00:00:00,4853,9860
9952,Rhode Island,87,2018-08-01 00:00:00,657,874
9953,Vermont,310,2018-08-01 00:00:00,141,743
9954,Delaware,158,2018-08-01 00:00:00,514,962
9955,District of Columbia,0,2018-08-01 00:00:00,231,326
9956,Florida,2172,2018-08-01 00:00:00,10468,18838
9957,Georgia,1642,2018-08-01 00:00:00,5578,10125
9958,Maryland,646,2018-08-01 00:00:00,3720,5538
9959,North Carolina,1894,2018-08-01 00:00:00,4892,10162
9960,South Carolina,1615,2018-08-01 00:00:00,2010,4878
9961,Virginia,2025,2018-08-01 00:00:00,4100,7738
9962,West Virginia,590,2018-08-01 00:00:00,652,1765
9963,Illinois,1684,2018-08-01 00:00:00,4992,9369
9964,Indiana,1361,2018-08-01 00:00:00,2876,7399
9965,Iowa,1326,2018-08-01 00:00:00,992,3036
9966,Kansas,987,2018-08-01 00:00:00,1053,3026
9967,Michigan,1908,2018-08-01 00:00:00,4737,8605
9968,Minnesota,1524,2018-08-01 00:00:00,2323,5230
9969,Missouri,1948,2018-08-01 00:00:00,2792,6842
9970,Nebraska,844,2018-08-01 00:00:00,600,1937
9971,North Dakota,432,2018-08-01 00:00:00,169,865
9972,Ohio,1850,2018-08-01 00:00:00,5383,10447
9973,South Dakota,489,2018-08-01 00:00:00,200,926
9974,Wisconsin,1799,2018-08-01 00:00:00,2430,5978
9975,Alabama,1565,2018-08-01 00:00:00,2352,6364
9976,Arkansas,1076,2018-08-01 00:00:00,1262,3114
9977,Kentucky,1495,2018-08-01 00:00:00,1649,4443
9978,Louisiana,1282,2018-08-01 00:00:00,2350,4746
9979,Mississippi,1181,2018-08-01 00:00:00,1074,3599
9980,Oklahoma,1440,2018-08-01 00:00:00,1829,4737
9981,Tennessee,1663,2018-08-01 00:00:00,3108,6592
9982,Texas,5064,2018-08-01 00:00:00,14102,24889
9983,Alaska,146,2018-08-01 00:00:00,206,500
9984,Arizona,1094,2018-08-01 00:00:00,2806,5121
9985,California,3512,2018-08-01 00:00:00,21359,30158
9986,Colorado,1059,2018-08-01 00:00:00,2899,5007
9987,Hawaii,88,2018-08-01 00:00:00,589,1092
9988,Idaho,650,2018-08-01 00:00:00,527,1731
9989,Montana,728,2018-08-01 00:00:00,294,1502
9990,Nevada,421,2018-08-01 00:00:00,1221,2410
9991,New Mexico,930,2018-08-01 00:00:00,714,2476
9992,Oregon,1033,2018-08-01 00:00:00,1575,3612
9993,Utah,624,2018-08-01 00:00:00,1586,3113
9994,Washington,1121,2018-08-01 00:00:00,3167,5603
9995,Wyoming,496,2018-08-01 00:00:00,164,971
9996,Connecticut,144,2018-09-01 00:00:00,1971,2701
9997,Maine,476,2018-09-01 00:00:00,262,1228
9998,Massachusetts,201,2018-09-01 00:00:00,3938,5250
9999,New Hampshire,292,2018-09-01 00:00:00,522,1117
10000,New Jersey,312,2018-09-01 00:00:00,4925,6896
10001,New York,1147,2018-09-01 00:00:00,6102,9964
10002,Pennsylvania,1948,2018-09-01 00:00:00,4613,9037
10003,Rhode Island,122,2018-09-01 00:00:00,761,1051
10004,Vermont,255,2018-09-01 00:00:00,125,636
10005,Delaware,153,2018-09-01 00:00:00,523,952
10006,District of Columbia,0,2018-09-01 00:00:00,250,360
10007,Florida,1944,2018-09-01 00:00:00,9765,17516
10008,Georgia,1519,2018-09-01 00:00:00,5008,9521
10009,Maryland,554,2018-09-01 00:00:00,2941,4467
10010,North Carolina,1683,2018-09-01 00:00:00,4226,9479
10011,South Carolina,1395,2018-09-01 00:00:00,1824,4339
10012,Virginia,1690,2018-09-01 00:00:00,3627,6728
10013,West Virginia,521,2018-09-01 00:00:00,602,1560
10014,Illinois,1461,2018-09-01 00:00:00,4893,8609
10015,Indiana,1320,2018-09-01 00:00:00,2649,6871
10016,Iowa,1197,2018-09-01 00:00:00,953,2870
10017,Kansas,974,2018-09-01 00:00:00,951,2695
10018,Michigan,1701,2018-09-01 00:00:00,4906,8577
10019,Minnesota,1313,2018-09-01 00:00:00,2164,4862
10020,Missouri,1867,2018-09-01 00:00:00,2717,6660
10021,Nebraska,772,2018-09-01 00:00:00,562,1753
10022,North Dakota,383,2018-09-01 00:00:00,159,773
10023,Ohio,1676,2018-09-01 00:00:00,4823,9573
10024,South Dakota,438,2018-09-01 00:00:00,177,801
10025,Wisconsin,1638,2018-09-01 00:00:00,2248,5448
10026,Alabama,1336,2018-09-01 00:00:00,2164,5529
10027,Arkansas,833,2018-09-01 00:00:00,1052,2705
10028,Kentucky,1393,2018-09-01 00:00:00,1427,4027
10029,Louisiana,797,2018-09-01 00:00:00,2043,3711
10030,Mississippi,1080,2018-09-01 00:00:00,998,3230
10031,Oklahoma,1166,2018-09-01 00:00:00,1734,4160
10032,Tennessee,1486,2018-09-01 00:00:00,2969,6131
10033,Texas,4515,2018-09-01 00:00:00,13190,22874
10034,Alaska,116,2018-09-01 00:00:00,187,430
10035,Arizona,898,2018-09-01 00:00:00,2856,4871
10036,California,2860,2018-09-01 00:00:00,18090,25366
10037,Colorado,1013,2018-09-01 00:00:00,2591,4521
10038,Hawaii,75,2018-09-01 00:00:00,615,1115
10039,Idaho,569,2018-09-01 00:00:00,485,1560
10040,Montana,575,2018-09-01 00:00:00,215,1140
10041,Nevada,369,2018-09-01 00:00:00,1162,2250
10042,New Mexico,860,2018-09-01 00:00:00,690,2220
10043,Oregon,917,2018-09-01 00:00:00,1445,3219
10044,Utah,558,2018-09-01 00:00:00,1372,2716
10045,Washington,1134,2018-09-01 00:00:00,3159,5647
10046,Wyoming,457,2018-09-01 00:00:00,154,878
10047,Connecticut,143,2018-10-01 00:00:00,2131,2909
10048,Maine,491,2018-10-01 00:00:00,292,1311
10049,Massachusetts,217,2018-10-01 00:00:00,4272,5697
10050,New Hampshire,305,2018-10-01 00:00:00,593,1220
10051,New Jersey,257,2018-10-01 00:00:00,4858,6626
10052,New York,1179,2018-10-01 00:00:00,6173,9980
10053,Pennsylvania,2144,2018-10-01 00:00:00,4762,9508
10054,Rhode Island,62,2018-10-01 00:00:00,476,637
10055,Vermont,261,2018-10-01 00:00:00,133,656
10056,Delaware,141,2018-10-01 00:00:00,478,893
10057,District of Columbia,0,2018-10-01 00:00:00,248,347
10058,Florida,2182,2018-10-01 00:00:00,10818,19678
10059,Georgia,1730,2018-10-01 00:00:00,5618,10768
10060,Maryland,562,2018-10-01 00:00:00,3751,5375
10061,North Carolina,1888,2018-10-01 00:00:00,4800,10498
10062,South Carolina,1441,2018-10-01 00:00:00,2183,4853
10063,Virginia,1871,2018-10-01 00:00:00,4058,7455
10064,West Virginia,572,2018-10-01 00:00:00,785,1895
10065,Illinois,1579,2018-10-01 00:00:00,5619,9757
10066,Indiana,1430,2018-10-01 00:00:00,2983,7832
10067,Iowa,1240,2018-10-01 00:00:00,997,3084
10068,Kansas,930,2018-10-01 00:00:00,1015,2783
10069,Michigan,1704,2018-10-01 00:00:00,4916,8699
10070,Minnesota,1450,2018-10-01 00:00:00,2354,5114
10071,Missouri,1515,2018-10-01 00:00:00,2611,6064
10072,Nebraska,819,2018-10-01 00:00:00,645,1895
10073,North Dakota,412,2018-10-01 00:00:00,205,881
10074,Ohio,1756,2018-10-01 00:00:00,5377,10320
10075,South Dakota,427,2018-10-01 00:00:00,195,793
10076,Wisconsin,1798,2018-10-01 00:00:00,2151,5567
10077,Alabama,1398,2018-10-01 00:00:00,2367,5876
10078,Arkansas,929,2018-10-01 00:00:00,1233,2941
10079,Kentucky,1541,2018-10-01 00:00:00,1541,4373
10080,Louisiana,888,2018-10-01 00:00:00,2067,3808
10081,Mississippi,1078,2018-10-01 00:00:00,1112,3451
10082,Oklahoma,1176,2018-10-01 00:00:00,1763,4272
10083,Tennessee,1591,2018-10-01 00:00:00,3279,6599
10084,Texas,4670,2018-10-01 00:00:00,14057,23845
10085,Alaska,116,2018-10-01 00:00:00,206,470
10086,Arizona,1121,2018-10-01 00:00:00,3251,5626
10087,California,3703,2018-10-01 00:00:00,22652,31964
10088,Colorado,1010,2018-10-01 00:00:00,2676,4603
10089,Hawaii,94,2018-10-01 00:00:00,587,1136
10090,Idaho,576,2018-10-01 00:00:00,506,1602
10091,Montana,549,2018-10-01 00:00:00,205,1088
10092,Nevada,374,2018-10-01 00:00:00,1347,2519
10093,New Mexico,947,2018-10-01 00:00:00,736,2528
10094,Oregon,926,2018-10-01 00:00:00,1555,3332
10095,Utah,540,2018-10-01 00:00:00,1511,2878
10096,Washington,995,2018-10-01 00:00:00,3119,5302
10097,Wyoming,425,2018-10-01 00:00:00,159,867
10098,Connecticut,129,2018-11-01 00:00:00,1948,2656
10099,Maine,431,2018-11-01 00:00:00,250,1138
10100,Massachusetts,172,2018-11-01 00:00:00,3734,4943
10101,New Hampshire,333,2018-11-01 00:00:00,374,999
10102,New Jersey,231,2018-11-01 00:00:00,4952,6744
10103,New York,1009,2018-11-01 00:00:00,5105,8936
10104,Pennsylvania,1895,2018-11-01 00:00:00,4296,8293
10105,Rhode Island,61,2018-11-01 00:00:00,442,592
10106,Vermont,223,2018-11-01 00:00:00,115,555
10107,Delaware,112,2018-11-01 00:00:00,416,764
10108,District of Columbia,0,2018-11-01 00:00:00,207,292
10109,Florida,2180,2018-11-01 00:00:00,9911,18401
10110,Georgia,1659,2018-11-01 00:00:00,4779,9360
10111,Maryland,529,2018-11-01 00:00:00,3260,4761
10112,North Carolina,1691,2018-11-01 00:00:00,4459,9508
10113,South Carolina,1383,2018-11-01 00:00:00,1856,4387
10114,Virginia,1811,2018-11-01 00:00:00,3697,6914
10115,West Virginia,620,2018-11-01 00:00:00,852,2034
10116,Illinois,1180,2018-11-01 00:00:00,4505,7746
10117,Indiana,1235,2018-11-01 00:00:00,2615,6673
10118,Iowa,1082,2018-11-01 00:00:00,811,2534
10119,Kansas,825,2018-11-01 00:00:00,968,2527
10120,Michigan,1456,2018-11-01 00:00:00,4123,7201
10121,Minnesota,1337,2018-11-01 00:00:00,2234,5059
10122,Missouri,1488,2018-11-01 00:00:00,2413,5602
10123,Nebraska,706,2018-11-01 00:00:00,565,1653
10124,North Dakota,318,2018-11-01 00:00:00,166,676
10125,Ohio,1606,2018-11-01 00:00:00,5062,9819
10126,South Dakota,365,2018-11-01 00:00:00,182,692
10127,Wisconsin,1600,2018-11-01 00:00:00,1950,4993
10128,Alabama,1247,2018-11-01 00:00:00,2100,5349
10129,Arkansas,831,2018-11-01 00:00:00,1040,2606
10130,Kentucky,1419,2018-11-01 00:00:00,1397,4026
10131,Louisiana,920,2018-11-01 00:00:00,1783,3532
10132,Mississippi,1066,2018-11-01 00:00:00,975,3211
10133,Oklahoma,1169,2018-11-01 00:00:00,1659,4136
10134,Tennessee,1365,2018-11-01 00:00:00,3133,6095
10135,Texas,4627,2018-11-01 00:00:00,13283,22718
10136,Alaska,89,2018-11-01 00:00:00,163,373
10137,Arizona,1037,2018-11-01 00:00:00,3114,5390
10138,California,3463,2018-11-01 00:00:00,23073,32119
10139,Colorado,936,2018-11-01 00:00:00,2179,3869
10140,Hawaii,57,2018-11-01 00:00:00,489,868
10141,Idaho,486,2018-11-01 00:00:00,461,1399
10142,Montana,474,2018-11-01 00:00:00,178,946
10143,Nevada,332,2018-11-01 00:00:00,1258,2340
10144,New Mexico,790,2018-11-01 00:00:00,641,2147
10145,Oregon,783,2018-11-01 00:00:00,1359,2846
10146,Utah,462,2018-11-01 00:00:00,1339,2561
10147,Washington,920,2018-11-01 00:00:00,2834,4906
10148,Wyoming,351,2018-11-01 00:00:00,128,702
10149,Connecticut,128,2018-12-01 00:00:00,1936,2636
10150,Maine,448,2018-12-01 00:00:00,261,1217
10151,Massachusetts,198,2018-12-01 00:00:00,4051,5445
10152,New Hampshire,273,2018-12-01 00:00:00,578,1163
10153,New Jersey,253,2018-12-01 00:00:00,5025,6883
10154,New York,1179,2018-12-01 00:00:00,6130,10305
10155,Pennsylvania,1933,2018-12-01 00:00:00,4611,8723
10156,Rhode Island,53,2018-12-01 00:00:00,493,641
10157,Vermont,240,2018-12-01 00:00:00,120,604
10158,Delaware,111,2018-12-01 00:00:00,446,789
10159,District of Columbia,0,2018-12-01 00:00:00,219,313
10160,Florida,2115,2018-12-01 00:00:00,9982,18320
10161,Georgia,1602,2018-12-01 00:00:00,5325,10081
10162,Maryland,510,2018-12-01 00:00:00,3184,4663
10163,North Carolina,1734,2018-12-01 00:00:00,4235,9377
10164,South Carolina,1362,2018-12-01 00:00:00,1854,4327
10165,Virginia,1706,2018-12-01 00:00:00,3708,6787
10166,West Virginia,501,2018-12-01 00:00:00,683,1656
10167,Illinois,1337,2018-12-01 00:00:00,4876,8332
10168,Indiana,1318,2018-12-01 00:00:00,3054,7347
10169,Iowa,1100,2018-12-01 00:00:00,829,2598
10170,Kansas,912,2018-12-01 00:00:00,1172,2929
10171,Michigan,1646,2018-12-01 00:00:00,5423,9380
10172,Minnesota,1259,2018-12-01 00:00:00,2168,4682
10173,Missouri,1475,2018-12-01 00:00:00,2847,6355
10174,Nebraska,681,2018-12-01 00:00:00,574,1634
10175,North Dakota,355,2018-12-01 00:00:00,169,756
10176,Ohio,1685,2018-12-01 00:00:00,5211,10311
10177,South Dakota,387,2018-12-01 00:00:00,195,748
10178,Wisconsin,1580,2018-12-01 00:00:00,2025,5054
10179,Alabama,1287,2018-12-01 00:00:00,2339,5757
10180,Arkansas,987,2018-12-01 00:00:00,1244,3093
10181,Kentucky,1365,2018-12-01 00:00:00,1503,4028
10182,Louisiana,989,2018-12-01 00:00:00,2014,3955
10183,Mississippi,991,2018-12-01 00:00:00,1005,3050
10184,Oklahoma,976,2018-12-01 00:00:00,1692,3789
10185,Tennessee,1438,2018-12-01 00:00:00,3307,6452
10186,Texas,4337,2018-12-01 00:00:00,12849,21850
10187,Alaska,89,2018-12-01 00:00:00,175,392
10188,Arizona,1033,2018-12-01 00:00:00,3807,6314
10189,California,3957,2018-12-01 00:00:00,22555,32333
10190,Colorado,906,2018-12-01 00:00:00,2646,4464
10191,Hawaii,61,2018-12-01 00:00:00,478,856
10192,Idaho,465,2018-12-01 00:00:00,477,1369
10193,Montana,499,2018-12-01 00:00:00,179,988
10194,Nevada,343,2018-12-01 00:00:00,1243,2326
10195,New Mexico,770,2018-12-01 00:00:00,732,2197
10196,Oregon,796,2018-12-01 00:00:00,1526,3093
10197,Utah,468,2018-12-01 00:00:00,1313,2513
10198,Washington,859,2018-12-01 00:00:00,2787,4819
10199,Wyoming,333,2018-12-01 00:00:00,136,724
10200,Connecticut,111,2019-01-01 00:00:00,1743,2364
10201,Maine,381,2019-01-01 00:00:00,239,1063
10202,Massachusetts,159,2019-01-01 00:00:00,3534,4696
10203,New Hampshire,227,2019-01-01 00:00:00,489,975
10204,New Jersey,217,2019-01-01 00:00:00,4022,5547
10205,New York,910,2019-01-01 00:00:00,5537,9149
10206,Pennsylvania,1554,2019-01-01 00:00:00,4015,7382
10207,Rhode Island,30,2019-01-01 00:00:00,355,443
10208,Vermont,199,2019-01-01 00:00:00,110,528
10209,Delaware,103,2019-01-01 00:00:00,390,731
10210,District of Columbia,0,2019-01-01 00:00:00,251,349
10211,Florida,2192,2019-01-01 00:00:00,10426,19349
10212,Georgia,1675,2019-01-01 00:00:00,5102,9869
10213,Maryland,456,2019-01-01 00:00:00,3206,4554
10214,North Carolina,1815,2019-01-01 00:00:00,4717,10113
10215,South Carolina,1362,2019-01-01 00:00:00,1978,4447
10216,Virginia,1651,2019-01-01 00:00:00,3803,6946
10217,West Virginia,417,2019-01-01 00:00:00,633,1433
10218,Illinois,1180,2019-01-01 00:00:00,4492,7750
10219,Indiana,1223,2019-01-01 00:00:00,2538,6338
10220,Iowa,940,2019-01-01 00:00:00,786,2296
10221,Kansas,781,2019-01-01 00:00:00,985,2404
10222,Michigan,1355,2019-01-01 00:00:00,5020,8153
10223,Minnesota,1100,2019-01-01 00:00:00,2012,4319
10224,Missouri,1146,2019-01-01 00:00:00,2618,5542
10225,Nebraska,595,2019-01-01 00:00:00,551,1486
10226,North Dakota,342,2019-01-01 00:00:00,170,746
10227,Ohio,1363,2019-01-01 00:00:00,4627,9201
10228,South Dakota,314,2019-01-01 00:00:00,157,594
10229,Wisconsin,1234,2019-01-01 00:00:00,2160,4746
10230,Alabama,1248,2019-01-01 00:00:00,2089,5374
10231,Arkansas,844,2019-01-01 00:00:00,1379,3152
10232,Kentucky,1353,2019-01-01 00:00:00,1517,4074
10233,Louisiana,919,2019-01-01 00:00:00,2011,3804
10234,Mississippi,1016,2019-01-01 00:00:00,991,3150
10235,Oklahoma,948,2019-01-01 00:00:00,1627,3837
10236,Tennessee,1491,2019-01-01 00:00:00,3039,6227
10237,Texas,4451,2019-01-01 00:00:00,12892,22072
10238,Alaska,86,2019-01-01 00:00:00,152,362
10239,Arizona,970,2019-01-01 00:00:00,3537,5798
10240,California,2635,2019-01-01 00:00:00,18603,25741
10241,Colorado,910,2019-01-01 00:00:00,2883,4705
10242,Hawaii,59,2019-01-01 00:00:00,543,964
10243,Idaho,429,2019-01-01 00:00:00,454,1301
10244,Montana,372,2019-01-01 00:00:00,163,783
10245,Nevada,299,2019-01-01 00:00:00,1182,2172
10246,New Mexico,785,2019-01-01 00:00:00,745,2340
10247,Oregon,702,2019-01-01 00:00:00,1413,2823
10248,Utah,455,2019-01-01 00:00:00,1395,2626
10249,Washington,769,2019-01-01 00:00:00,2742,4586
10250,Wyoming,313,2019-01-01 00:00:00,141,662
10251,Connecticut,105,2019-02-01 00:00:00,1591,2168
10252,Maine,384,2019-02-01 00:00:00,230,1060
10253,Massachusetts,119,2019-02-01 00:00:00,3419,4521
10254,New Hampshire,222,2019-02-01 00:00:00,448,912
10255,New Jersey,216,2019-02-01 00:00:00,3841,5296
10256,New York,914,2019-02-01 00:00:00,5198,8681
10257,Pennsylvania,1474,2019-02-01 00:00:00,3395,6458
10258,Rhode Island,42,2019-02-01 00:00:00,368,480
10259,Vermont,207,2019-02-01 00:00:00,103,508
10260,Delaware,88,2019-02-01 00:00:00,382,673
10261,District of Columbia,0,2019-02-01 00:00:00,176,240
10262,Florida,1966,2019-02-01 00:00:00,9298,17439
10263,Georgia,1476,2019-02-01 00:00:00,4869,9283
10264,Maryland,379,2019-02-01 00:00:00,2599,3754
10265,North Carolina,1406,2019-02-01 00:00:00,3843,8059
10266,South Carolina,1186,2019-02-01 00:00:00,1858,4111
10267,Virginia,1362,2019-02-01 00:00:00,3021,5473
10268,West Virginia,397,2019-02-01 00:00:00,437,1194
10269,Illinois,1347,2019-02-01 00:00:00,4455,7883
10270,Indiana,1036,2019-02-01 00:00:00,2073,5070
10271,Iowa,840,2019-02-01 00:00:00,711,2025
10272,Kansas,664,2019-02-01 00:00:00,886,2192
10273,Michigan,1242,2019-02-01 00:00:00,4352,7321
10274,Minnesota,972,2019-02-01 00:00:00,1814,3839
10275,Missouri,994,2019-02-01 00:00:00,2128,4625
10276,Nebraska,502,2019-02-01 00:00:00,498,1302
10277,North Dakota,294,2019-02-01 00:00:00,135,627
10278,Ohio,1259,2019-02-01 00:00:00,4195,8030
10279,South Dakota,300,2019-02-01 00:00:00,155,589
10280,Wisconsin,1128,2019-02-01 00:00:00,1845,4201
10281,Alabama,1189,2019-02-01 00:00:00,1992,5098
10282,Arkansas,686,2019-02-01 00:00:00,879,2138
10283,Kentucky,985,2019-02-01 00:00:00,1081,3000
10284,Louisiana,737,2019-02-01 00:00:00,1537,2971
10285,Mississippi,998,2019-02-01 00:00:00,856,2860
10286,Oklahoma,949,2019-02-01 00:00:00,1378,3446
10287,Tennessee,1063,2019-02-01 00:00:00,2863,5512
10288,Texas,4235,2019-02-01 00:00:00,12178,20954
10289,Alaska,80,2019-02-01 00:00:00,147,360
10290,Arizona,959,2019-02-01 00:00:00,3311,5460
10291,California,2469,2019-02-01 00:00:00,17046,23914
10292,Colorado,798,2019-02-01 00:00:00,2266,3806
10293,Hawaii,72,2019-02-01 00:00:00,391,760
10294,Idaho,409,2019-02-01 00:00:00,439,1255
10295,Montana,340,2019-02-01 00:00:00,146,708
10296,Nevada,278,2019-02-01 00:00:00,1076,1964
10297,New Mexico,724,2019-02-01 00:00:00,681,2259
10298,Oregon,615,2019-02-01 00:00:00,1202,2456
10299,Utah,398,2019-02-01 00:00:00,1250,2247
10300,Washington,701,2019-02-01 00:00:00,2578,4288
10301,Wyoming,284,2019-02-01 00:00:00,131,640
10302,Connecticut,130,2019-03-01 00:00:00,1817,2509
10303,Maine,453,2019-03-01 00:00:00,257,1230
10304,Massachusetts,127,2019-03-01 00:00:00,3895,5109
10305,New Hampshire,280,2019-03-01 00:00:00,578,1166
10306,New Jersey,261,2019-03-01 00:00:00,4765,6585
10307,New York,1179,2019-03-01 00:00:00,6724,11052
10308,Pennsylvania,1882,2019-03-01 00:00:00,4222,8142
10309,Rhode Island,41,2019-03-01 00:00:00,449,574
10310,Vermont,262,2019-03-01 00:00:00,130,638
10311,Delaware,96,2019-03-01 00:00:00,457,786
10312,District of Columbia,0,2019-03-01 00:00:00,251,349
10313,Florida,2448,2019-03-01 00:00:00,10857,20500
10314,Georgia,1725,2019-03-01 00:00:00,5448,10680
10315,Maryland,515,2019-03-01 00:00:00,3290,4758
10316,North Carolina,1832,2019-03-01 00:00:00,5164,10623
10317,South Carolina,1486,2019-03-01 00:00:00,2180,4855
10318,Virginia,1776,2019-03-01 00:00:00,3710,6885
10319,West Virginia,629,2019-03-01 00:00:00,664,1812
10320,Illinois,1365,2019-03-01 00:00:00,5054,8578
10321,Indiana,1249,2019-03-01 00:00:00,2369,6079
10322,Iowa,1106,2019-03-01 00:00:00,861,2653
10323,Kansas,851,2019-03-01 00:00:00,1025,2641
10324,Michigan,1610,2019-03-01 00:00:00,4791,8285
10325,Minnesota,1245,2019-03-01 00:00:00,2199,4678
10326,Missouri,1365,2019-03-01 00:00:00,2651,5886
10327,Nebraska,657,2019-03-01 00:00:00,602,1653
10328,North Dakota,411,2019-03-01 00:00:00,161,827
10329,Ohio,1591,2019-03-01 00:00:00,4791,9612
10330,South Dakota,395,2019-03-01 00:00:00,182,758
10331,Wisconsin,1472,2019-03-01 00:00:00,2335,5492
10332,Alabama,1521,2019-03-01 00:00:00,2301,6039
10333,Arkansas,885,2019-03-01 00:00:00,1377,3408
10334,Kentucky,1436,2019-03-01 00:00:00,1322,3896
10335,Louisiana,932,2019-03-01 00:00:00,2043,3840
10336,Mississippi,1146,2019-03-01 00:00:00,1026,3458
10337,Oklahoma,1117,2019-03-01 00:00:00,1661,4104
10338,Tennessee,1508,2019-03-01 00:00:00,3468,7052
